,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image,filename,price
9178,43073,Men,Accessories,Headwear,Caps,Blue,Summer,2012,Casual,Nike Men Blue Odi Game Day Cap,http://assets.myntassets.com/v1/images/style/properties/8a8e3477faf79af114b3a95235cd3a1b_images.jpg,43073.jpg,95.0
4263,33080,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,U.S. Polo Assn. Denim Co. Men Printed Cream T-Shirt,http://assets.myntassets.com/v1/images/style/properties/b7ba2ffb50a2488156ace9d003516a84_images.jpg,33080.jpg,160.0
3815,13840,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual,ADIDAS Unisex Three Small Dials Black Watches,http://assets.myntassets.com/v1/images/style/properties/260d5e8dabd327b3243de353b3a7d48d_images.jpg,13840.jpg,85.0
5096,8722,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Indigo Nation Men Stripes Green Shirts,http://assets.myntassets.com/v1/images/style/properties/a158d285836a76954dddd20b86d1141b_images.jpg,8722.jpg,185.0
4292,4743,Women,Footwear,Shoes,Casual Shoes,Red,Summer,2011,Casual,Numero Uno Women Dna Red Shoe,http://assets.myntassets.com/v1/images/style/properties/162c35735c065ea14e6ee7278f60c605_images.jpg,4743.jpg,205.0
7810,9180,Men,Apparel,Topwear,Tshirts,Peach,Fall,2011,Casual,Tantra Men People Talk Peach T-shirt,http://assets.myntassets.com/v1/images/style/properties/22878756b207d94b832f663d5afa9f49_images.jpg,9180.jpg,105.0
5529,28781,Women,Apparel,Innerwear,Briefs,Brown,Summer,2017,Casual,Enamor Women Pack of 2 Briefs,http://assets.myntassets.com/v1/images/style/properties/71b6e94b3f2f509b08f524d1137da773_images.jpg,28781.jpg,65.0
366,5862,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Men's Stripe Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/9f9f083996862e825eb0ffb32ed9db31_images.jpg,5862.jpg,120.0
4748,22768,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011,Ethnic,BIBA Women Printed Grey Kurta,http://assets.myntassets.com/v1/images/style/properties/3ea02b6e24f2c71064a079ff5fe10006_images.jpg,22768.jpg,210.0
9643,57878,Women,Personal Care,Skin Care,Mask and Peel,Beige,Spring,2017,Casual,Biotique Bio Peach Clarifying & Refining Peel-Off Mask,http://assets.myntassets.com/v1/images/style/properties/Biotique-Women-Bio-Peach-Clarifying-Peel-Off-Mask_630a04621b7b4c38296ea3513a755c43_images.jpg,57878.jpg,45.0
5307,46481,Women,Accessories,Watches,Watches,Lavender,Winter,2016,Casual,Timex Women Lavender Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Timex-Women-Blue-Dial-Watch_cb61ffb29da53d5ac11c69f95b3d2495_images.jpg,46481.jpg,90.0
1764,36360,Men,Accessories,Ties,Ties,Gold,Summer,2012,Formal,Reid & Taylor Men Gold Tie,http://assets.myntassets.com/v1/images/style/properties/89d3c136d7ad7ee067760adada2cf977_images.jpg,36360.jpg,130.0
1119,8126,Men,Accessories,Belts,Belts,Brown,Winter,2016,Casual,Fastrack Men Non Leather Brown Belts,http://assets.myntassets.com/v1/images/style/properties/c1b9098e682431bdb2332c3a448d94de_images.jpg,8126.jpg,25.0
4536,59458,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual,Lucera Silver Ring,http://assets.myntassets.com/v1/images/style/properties/Lucera-Silver-Ring_962c003577d0bc0b33870e1587a008b6_images.jpg,59458.jpg,55.0
2562,20462,Women,Accessories,Bags,Mobile Pouch,Purple,Winter,2015,Casual,Baggit Women Auxi Baby Purple Mobile Pouch,http://assets.myntassets.com/v1/images/style/properties/fa3a6288fedb0be66850daff5121587e_images.jpg,20462.jpg,65.0
6926,31295,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Puma Women Jane White T-shirt,http://assets.myntassets.com/v1/images/style/properties/313bb9786f68507f61da80fbfe7a87bb_images.jpg,31295.jpg,225.0
7438,44804,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Spykar Women Black Top,http://assets.myntassets.com/v1/images/style/properties/a3447c14fd8dc7dd92aa0ef7b732bce7_images.jpg,44804.jpg,70.0
967,12703,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Nike Women Downshifter White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/8134f87644fb5617381cc4657f69ab51_images.jpg,12703.jpg,130.0
126,7158,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Scullers Men  Green Check Shirt,http://assets.myntassets.com/v1/images/style/properties/9b2dc2cfc35d37aee2f4d46532384605_images.jpg,7158.jpg,145.0
8073,19865,Women,Footwear,Flip Flops,Flip Flops,Red,Fall,2011,Casual,ADIDAS Women Striped Red Flip Flops,http://assets.myntassets.com/v1/images/style/properties/4402cd37fbc7239e01df1cb246f1c6b0_images.jpg,19865.jpg,90.0
3576,23884,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Fila Men Hitech White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/6b1d5e664a4dfdfac8ab8f5587257285_images.jpg,23884.jpg,155.0
4061,45266,Men,Accessories,Watches,Watches,Black,Winter,2016,Sports,CASIO G-Shock Men Black Digital Watch GD-100-1BDR G310,http://assets.myntassets.com/assets/images/45266/2018/3/5/11520251196623-CASIO-G-Shock-Men-Black-Digital-Watch-G310-GD-100-1BDR-1641520251196470-1.jpg,45266.jpg,185.0
4780,19343,Men,Accessories,Wallets,Wallets,Black,Fall,2011,Formal,Reid&Taylor Men Solid Black Wallet,http://assets.myntassets.com/v1/images/style/properties/688a86e1be4178f5980e378fe3bc27e1_images.jpg,19343.jpg,220.0
9348,2708,Girls,Apparel,Dress,Dresses,White,Summer,2011,Casual,Disney Kids Girl's White Dress Pooh Kidswear,http://assets.myntassets.com/v1/images/style/properties/43bebe24a5aeacfbef2201f0ba264fc4_images.jpg,2708.jpg,155.0
4121,12959,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,ADIDAS Men Sports Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/b09d86bef23eccef029df70930c162b8_images.jpg,12959.jpg,165.0
6538,12418,Men,Accessories,Wallets,Wallets,Black,Fall,2011,Casual,Reid & Taylor Men Casual Black Wallet,http://assets.myntassets.com/v1/images/style/properties/bdcdf5acf5c8b48ca9411b33605e1bad_images.jpg,12418.jpg,115.0
650,29548,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Classic Polo Men Printed Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/ea3f97ed1d89b449b782c01da33591b3_images.jpg,29548.jpg,145.0
9773,32043,Men,Accessories,Socks,Socks,Grey,Summer,2016,Casual,Playboy Men Grey & Black Socks,http://assets.myntassets.com/v1/images/style/properties/20fcc465cd589eac666dcbdcd7fe9c1a_images.jpg,32043.jpg,150.0
5412,19988,Women,Apparel,Topwear,Tops,Grey,Fall,2011,Casual,United Colors of Benetton Women Solid Grey Top,http://assets.myntassets.com/v1/images/style/properties/dc2424fb610e4a976f3b7a8aec90b1cc_images.jpg,19988.jpg,195.0
3925,36304,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Angry Birds Men Green Stop Madness T-shirt,http://assets.myntassets.com/v1/images/style/properties/6a0a3c7283e515ee055b7ce48596ab73_images.jpg,36304.jpg,55.0
1134,50748,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Chief Men Brown Shoes,http://assets.myntassets.com/v1/images/style/properties/e41f0a7951b6a61de757754f91dde135_images.jpg,50748.jpg,225.0
8378,26248,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Proline Men Blue Polo Tshirt,http://assets.myntassets.com/v1/images/style/properties/7cf8abfb497d049fa54399f571aa83a2_images.jpg,26248.jpg,155.0
7036,46101,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2012,Casual,ADIDAS Men Yellow Lucent Scribble Slide Flip Flops,http://assets.myntassets.com/v1/images/style/properties/11b34d85d717703ddc56ab884f34ccea_images.jpg,46101.jpg,40.0
8487,52554,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Pepe Jeans Women Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/51c7d40b98be2db096db2062a8949e72_images.jpg,52554.jpg,200.0
795,11985,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Fila Men Glow Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/4bfce78151c396213aa4ce1ad204468b_images.jpg,11985.jpg,95.0
9418,32028,Men,Accessories,Socks,Socks,Black,Summer,2016,Sports,Playboy Men Pack of 3 Socks,http://assets.myntassets.com/v1/images/style/properties/Playboy-Men-Socks_2b1b7ef4dd940e06c52e982f044b9322_images.jpg,32028.jpg,145.0
2887,46613,Women,Footwear,Shoes,Heels,Grey,Summer,2012,Casual,Catwalk Women Multi Coloured Sandals,http://assets.myntassets.com/v1/images/style/properties/b16122bfedad8402fdb90783f8fda92e_images.jpg,46613.jpg,35.0
6802,43271,Women,Accessories,Bags,Handbags,Black,Spring,2013,Casual,Murcia Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/ed7830e1c19a26f1ae3b918cd6f1bd7c_images.jpg,43271.jpg,105.0
5192,8528,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Men Nike air max limitless Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/47ef33226d005cc077c3bd62dff9fdf7_images.jpg,8528.jpg,125.0
595,15174,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2013,Casual,Arrow Men Yellow Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/241cb3c033e40196e1c7ce5f21f20ad5_images.jpg,15174.jpg,50.0
2555,16100,Women,Accessories,Eyewear,Sunglasses,Maroon,Winter,2016,Casual,M tv Women My Fab Eyewear Maroon Sunglasses,http://assets.myntassets.com/v1/images/style/properties/efee3f96d151a0cbd994363dee77b83e_images.jpg,16100.jpg,70.0
5544,11099,Women,Apparel,Bottomwear,Leggings,Black,Fall,2011,Ethnic,Scullers Women Solid Black Leggings,http://assets.myntassets.com/v1/images/style/properties/dba432e451eaade739c4ef9cf7be8fe5_images.jpg,11099.jpg,170.0
343,57138,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012,Casual,Elle Women Brown Trousers,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Brown-Trousers_a7f66d28a9214c62dc8073fa66146018_images.jpg,57138.jpg,170.0
7363,51713,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Van Heusen Unisex Sunglasses VH213-C1,http://assets.myntassets.com/v1/images/style/properties/Van-Heusen-Unisex-Black-Sunglasses_2b76a2cd07bcdda48f32a065ad0c90bd_images.jpg,51713.jpg,155.0
7230,7013,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,s.Oliver Men's Surefunk Records Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/3500d931e5bf230cc86fc1b8e0929079_images.jpg,7013.jpg,50.0
3179,19321,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Myntra Men Solid Grey Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/caf0c7b295822f4afb857bda3fefe441_images.jpg,19321.jpg,100.0
1916,5493,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Cool Soft Grey T-shirt,http://assets.myntassets.com/v1/images/style/properties/8fc51970fdf5ac2216ed08422c352c47_images.jpg,5493.jpg,190.0
3889,42840,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,French Connection Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/06fe1b9592f3d2d86953af690cfccda1_images.jpg,42840.jpg,35.0
8775,46395,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,ADIDAS Men Blue & White Check Shirt,http://assets.myntassets.com/v1/images/style/properties/35634279c7e03edb1a709050398124ce_images.jpg,46395.jpg,85.0
2096,15782,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Facit Men Navy Blue String Bikini Briefs,http://assets.myntassets.com/v1/images/style/properties/Facit-Men-Briefs_cd2655d4872e980273d961d63ba55108_images.jpg,15782.jpg,55.0
4033,30651,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Sports,Nike Men Black Track Pants,http://assets.myntassets.com/v1/images/style/properties/8f9c1284ca00f79df5921e1b6dd062c0_images.jpg,30651.jpg,110.0
6807,7424,Women,Apparel,Topwear,Kurtas,Green,Summer,2011,Ethnic,W Women U Neck Short Sleeve Lavender Green Kurta,http://assets.myntassets.com/v1/images/style/properties/2f6f1fd69ee37e653f762865a066252a_images.jpg,7424.jpg,120.0
523,46075,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Lino Perros Men Black Leather Belt,http://assets.myntassets.com/v1/images/style/properties/4384892e6c432bcd6aad44d1e3792437_images.jpg,46075.jpg,195.0
135,58177,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Rocky S Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Brown-Handbag_5b44f798c0d6b84b00ae5a6316d931af_images.jpg,58177.jpg,45.0
3942,5631,Unisex,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2011,Casual,ADIDAS Unisex Adi Liner Yellow Flip Flop,http://assets.myntassets.com/v1/images/style/properties/e815659e36ea3eef4997ac2c7f104d01_images.jpg,5631.jpg,35.0
4236,15542,Women,Footwear,Shoes,Heels,Multi,Winter,2015,Casual,Catwalk Women Casual Multi Flats,http://assets.myntassets.com/v1/images/style/properties/4a1726401d64413e46ec51c2115c4909_images.jpg,15542.jpg,210.0
7288,14545,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Vishudh Women Circle Print Blue Kurtas,http://assets.myntassets.com/v1/images/style/properties/def7663730e787cc33bf6bede52648de_images.jpg,14545.jpg,175.0
2332,18056,Women,Accessories,Wallets,Wallets,Brown,Winter,2015,Casual,Lino Perros Women Solid Brown Wallet,http://assets.myntassets.com/v1/images/style/properties/e4a3b0401daa80686612271466785be0_images.jpg,18056.jpg,100.0
4629,50145,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Flats,http://assets.myntassets.com/v1/images/style/properties/043a2ec1ba421b5d5f132320fe7e7943_images.jpg,50145.jpg,65.0
9136,15400,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,FILA Men FILA Runner White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/500f70090c84f090cc8439ab19644263_images.jpg,15400.jpg,105.0
2040,56418,Women,Apparel,Innerwear,Bra,Black,Summer,2017,Casual,Biara Women Black Bra,http://assets.myntassets.com/v1/images/style/properties/Biara-Women-Black-Bra_d6d4ecfe9d3251e0b0de71ec96324e03_images.jpg,56418.jpg,25.0
7751,18944,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Levis Men Scottish Stripes Flat Knit Pack of 3 Socks,http://assets.myntassets.com/v1/images/style/properties/Levis-Men-Scottish-Stripes-Flat-Knit-Pack-of-3-Socksf331b2876d043bf5847f620f19525660_images.jpg,18944.jpg,205.0
9453,33555,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Wrangler Women Summer of Love Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/ce9546536173abfde50e1831a94515b0_images.jpg,33555.jpg,45.0
8202,39461,Women,Apparel,Topwear,Kurtis,Beige,Summer,2012,Ethnic,Diva Women Printed Beige Kurta,http://assets.myntassets.com/v1/images/style/properties/Diva-Women-Printed-Beige-Kurta_6a63e9462678bf6e217a2650c83d061b_images.jpg,39461.jpg,125.0
1780,50516,Men,Apparel,Innerwear,Trunk,Navy Blue,Winter,2016,Casual,Chromozome Men Navy Blue Trunks,http://assets.myntassets.com/v1/images/style/properties/6ea0120eb068fff1449b7b29d10acc06_images.jpg,50516.jpg,110.0
1906,49897,Unisex,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Kids Girls White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/643387bed3af204754663331f5581a2b_images.jpg,49897.jpg,95.0
791,8783,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Indigo Nation Men Bling PC Red Shirt,http://assets.myntassets.com/v1/images/style/properties/c5042fbf31ee45fb5f928c608dc38936_images.jpg,8783.jpg,40.0
8711,39253,Men,Footwear,Shoes,Casual Shoes,Rust,Winter,2018,Casual,Red Chief Men Rust Casual  Shoes,http://assets.myntassets.com/v1/images/style/properties/62618619e2453a9c69402deb9448145d_images.jpg,39253.jpg,150.0
2671,50518,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016,Casual,Chromozome Men Black Innerwear Vest,http://assets.myntassets.com/v1/images/style/properties/72fcd12389e99cee44e745a6b16b5c60_images.jpg,50518.jpg,135.0
334,46278,Women,Apparel,Topwear,Tunics,Red,Summer,2012,Casual,109F Women Red & White Striped Tunic,http://assets.myntassets.com/v1/images/style/properties/279197619f868018854ce9bf9b812b87_images.jpg,46278.jpg,90.0
6635,11269,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Nike Men Laced Crew Black T-Shirts,http://assets.myntassets.com/v1/images/style/properties/d8f29eafbc4f6346e0e1443ea1151e13_images.jpg,11269.jpg,50.0
5511,35668,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012,Casual,U.S. Polo Assn. Men Brown Flip Flops,http://assets.myntassets.com/v1/images/style/properties/7a75f9bde5d5da3ba38110b6464e26de_images.jpg,35668.jpg,215.0
5790,43075,Women,Apparel,Bottomwear,Capris,Grey,Summer,2012,Sports,Nike Womens Grey Capris,http://assets.myntassets.com/v1/images/style/properties/7a70096e2cb0c4e96b4d592652cfd87e_images.jpg,43075.jpg,135.0
213,35574,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2013,Casual,Gliders Men Esquire Red Flip Flops,http://assets.myntassets.com/v1/images/style/properties/9c1df994bfd66e4485b82d0e74066d98_images.jpg,35574.jpg,100.0
9076,4601,Unisex,Accessories,Bags,Rucksacks,Blue,Winter,2015,Travel,Wildcraft Unisex Blue & Grey Rucksack,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Trailblazer-Blue-Backpack_bcf7c4093a153537b269188051e32f46_images.jpg,4601.jpg,30.0
6024,36677,Women,Accessories,Bags,Handbags,Yellow,Summer,2012,Casual,Paridhan Women Yellow Handbag,http://assets.myntassets.com/v1/images/style/properties/f45089bf4a64b02ee4d508e8770422d4_images.jpg,36677.jpg,220.0
258,55657,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Golden Wedges,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Golden-Sandals_5fddd65067f3c7c0224439efc7a99ac8_images.jpg,55657.jpg,220.0
401,33825,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,2012,Sports,Puma Women Kuris Silver & Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/ab41fd1858b59cd914b435332ed2bffe_images.jpg,33825.jpg,60.0
4589,11323,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,United Colors of Benetton Men Washed Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/7abc614e6e526858a020bd6420d1707c_images.jpg,11323.jpg,75.0
7280,43010,Men,Apparel,Innerwear,Boxers,Red,Summer,2016,Casual,Probase Red Printed Boxers,http://assets.myntassets.com/v1/images/style/properties/e218e37f6a98b8afed9defd606b4bf03_images.jpg,43010.jpg,225.0
9278,53685,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Kiara Women Black Handbag,http://assets.myntassets.com/v1/images/style/properties/3ac12899142b248c42108045fc9cbc50_images.jpg,53685.jpg,40.0
3864,42418,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls Woven White Top,http://assets.myntassets.com/v1/images/style/properties/b6aa4b14ce628ef9d3f2f4d981c2f6b9_images.jpg,42418.jpg,145.0
9093,26848,Unisex,Personal Care,Fragrance,Perfume and Body Mist,Cream,Spring,2017,Casual,Calvin Klein Unisex One Perfume,http://assets.myntassets.com/v1/images/style/properties/1f5801eb0e18876ec6c75656ce16679c_images.jpg,26848.jpg,130.0
5542,59716,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Summer,2012,Casual,Avirate Black Babydoll Nightdress,http://assets.myntassets.com/v1/images/style/properties/Avirate-Black-Babydoll-Nightdress_bbd876b91f9eddc154de5fb4f5206472_images.jpg,59716.jpg,95.0
5892,7618,Men,Accessories,Wallets,Wallets,Black,Summer,2011,Casual,Wrangler Men Black Leather Wallet,http://assets.myntassets.com/v1/images/style/properties/ce5042a21c59483e83fce67b051ea88a_images.jpg,7618.jpg,150.0
1173,48318,Women,Accessories,Jewellery,Bracelet,Silver,Winter,2012,Casual,Pitaraa Silver Omelette Thin Bracelet,http://assets.myntassets.com/v1/images/style/properties/13ead9a2db612c49740744462c6f4fa0_images.jpg,48318.jpg,225.0
2594,32508,Men,Footwear,Sandal,Sandals,Brown,Winter,2015,Casual,Franco Leone Men Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/5cde18c17d3878b63ca0e4f8f336c28e_images.jpg,32508.jpg,160.0
6723,26878,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Jealous 21 Women Printed Yellow Top,http://assets.myntassets.com/v1/images/style/properties/82d9ae0b5980d9f17579c63bcd745350_images.jpg,26878.jpg,70.0
3376,55455,Women,Personal Care,Lips,Lipstick,Lavender,Spring,2017,Casual,Revlon Velvet Touch  Lipstick 659,http://assets.myntassets.com/v1/images/style/properties/Revlon-Velvet-Touch-Lavender-Chill-Lipstick-659_0d1c64f5049db5c08d23cbba3bcb0f53_images.jpg,55455.jpg,200.0
